ID,Pregunta,Respuesta,Video
70143,"Asociar cliente con canal de ventas (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Asociar cliente con canal de ventas"":

Cliente, canal de ventas, asignación de clientes a canales.)",,https://youtu.be/mPdbirBVRyQ
70144,"Restringir ventas credito (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Restringir ventas crédito"":

Limitar crédito, Restricción de crédito, Contingencia de crédito)",,https://youtu.be/zy9jWzG0w-k
70145,"Venta por mostrador (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Venta por mostrador"":

Venta al por menor, Venta al detal, Ventas al público.)",,https://youtu.be/1LAHl3NuJgw
70146,"Configurar listas de precio por canales (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Configurar listas de precio por canales"":

Pricing, Channel, Catalogo)",,https://youtu.be/md26l3tOuZI
70147,Alerta cuando el cliente tiene cuenta pendiente y contraseÃ±a para restringir las ventas,,https://youtu.be/Ak7vlDF3rRs
70148,"Manejo de imagen en venta, presupuesto y busqueda (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Digitalización de productos, gestión de inventario, marketing visual.)",,https://youtu.be/QD28K75TyLM
70149,"Ver cuentas de cliente en venta por mostrador (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Cliente, cuenta, punto de venta)",,https://youtu.be/lw7ZWi0i7M0
70150,"Registrar pagos de modalidad socio (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Registrar pagos de modalidad socio"":

Contribuciones, aportes, cuotas.)",,https://youtu.be/87WeBN1jeVo
70151,"Pagar a funcionario por trabajo tercerizado (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Comisiones, honorarios, sobrecostos)",,https://youtu.be/Q6XoIgBDu-o
70153,"GUIA - Como registrar Funcionario (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""GUIA - Como registrar Funcionario"":

Registro de funcionarios, Creación de cuentas de empleados, Administración de personal.)",https://jhf.com.py/v6/guias/spa_peluqueria-Como-Registrar-Funcionarios.pdf,https://youtu.be/Om_mzsoFtrk
70154,"Como registrar Rubro (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como registrar Rubro"":

Debito, Registro de Rubros, Ingresos)",,https://youtu.be/vO8HAQiBscM
70155,"Registrar nota de credito para cliente (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Registrar nota de crédito para cliente"":

Devolución de mercaderías, nota de crédito, factura de devolución.)",,https://youtu.be/j-sZgEHQlxQ
70156,"Generar nota de credito por entrada de articulo (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Generar nota de crédito por entrada de artículo"":

Nota de crédito, documento de crédito, factura de entrada.

Puedes utilizarlas en una búsqueda como: ""Nota de crédito por entrada de artículo"" o ""Generar documento de crédito para entrada de mercancía"".)",,https://youtu.be/uNMVW1avRg0
70157,"Como imprimir servicio de mozo (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como imprimir servicio de mozo"":

Servicio, Ticket, Factura)",,https://youtu.be/mocyBlX1v2Y
70158,"Informe resumido por ventas en ventas por comanda (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Informe resumido por ventas en ventas por comanda"":

Sales by Order, Order Sales Report, Sales Summary by Order.)",,https://youtu.be/WjbE4A4EF_s
70159,"Crear un nuevo inventario (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Crear un nuevo inventario"":

Inventario, catalogación, registro de stock)",,https://youtu.be/M-u-KUwF6Oo
70160,"Backups Venta x Comanda (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Backups Venta x Comanda"":

Facturación, Inventario, Contabilidad)",,https://youtu.be/NKuxkgKJZO8
70162,"Instrucciones generales de Inventario (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Instrucciones generales de Inventario"":

Política de inventario, Procedimientos de inventario, Guía de inventario)",,https://youtu.be/RxmM20Tcqh8
70163,"Cerar stock por inventario (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Cerrar stock por inventario"":

Inventory Closure, Cierre de Inventario, Stock Cierre)",,https://youtu.be/oo5AdL4SNR8
70164,"Cargar y ajustar inventario (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Cargar y ajustar inventario"":

Inventario, Actualización de inventario, Reconciliación de inventario.)",,https://youtu.be/v8nzP7QzL3A
70165,"Configuraciones para gestion de inventario (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Configuraciones para gestión de inventario"":

Inventory Management Configurations, Configuración de Almacén, Gestión de Stock)",,https://youtu.be/k_DAQGY1tzw
70174,"Transferencia Instrucciones generales (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Transferencia Instrucciones generales"":

Delegación de tareas, Transferencia de responsabilidades, Despacho de instrucciones.)",,https://youtu.be/_FntkLDbWZg
70177,"Configuracion de transferencia (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Configuración de transferencia"":

FTP, configuración de transferencia de archivos, sincronización de datos)",,https://youtu.be/IOAzIQQzDrU
70179,"Informes de Transferencias (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Informes de Transferencias"":

Informe de cambio de propiedad, Documento de transferencia, Acta de traspaso.)",,https://youtu.be/LdA4R_absUE
70180,"Configuraciones para gestiones de cheques (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Configuraciones para gestiones de cheques"":

Cheque, Configuración de pago, Procesamiento de cheques)",,https://youtu.be/GO78MujkeRE
70182,"Carga o altas de cheques de clientes (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Carga o altas de cheques de clientes"":

Depósito de cheques, Alta de cuentas bancarias, Ingreso de cheques.)",,https://youtu.be/xIVqh8SLo88
70183,"Desactivar gestion de recordatorio (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Desactivar gestión de recordatorio"":

Turn off notificaciones, Desactivar recordatorios, Cancelar alertas)",,https://youtu.be/phEmg8OLNno
70184,"Destion de recordatorio (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Destino de recordatorio"":

Alerta, Notificación, Alarma)",,https://youtu.be/uPhs1Tl97nY
70257,"Informe resumido por ventas en ventas por comanda (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Informe resumido por ventas en ventas por comanda"":

Sales by Order, Order Sales Report, Sales Summary by Order.)",,https://youtu.be/WjbE4A4EF_s
70259,"Denegar permisos para eliminar carpeta a usuario windows (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Denegar permisos, Eliminar carpeta, Windows permisos de seguridad)",,https://youtu.be/vjnoQ4O7kmY
70260,"Pedido a traves de stock minimo (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Pedido a través de stock mínimo"":

Reordenación de inventario, Pedido de reabastecimiento, Pedido de reposición.)",,https://youtu.be/YsZjZ8tBJA0
70261,"Primeros pasos en BARIS (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Primeros pasos en BARIS"":

Business Architecture Reference Model, Integrated Architecture, Business Architecture Framework)",,https://youtu.be/QM2x74aUSd4
70263,"Primer acceso al sistema (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Primer acceso al sistema"":

Login inicial, Acceso de inicio, Autenticación de inicio de sesión.)",,https://youtu.be/clG04imUOuA
70264,"Gestion de presupuesto. Instrucciones generales (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Gestión de presupuesto. Instrucciones generales"":

Planificación financiera, Administración de recursos, Control de gastos)",,https://youtu.be/5uNfsxS-ljs
70265,"Como instalar Anydesk en el celular (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como instalar Anydesk en el celular"":

Anydesk, remoto, control de distancia)",,https://youtu.be/clG04imUOuA
70266,Como configurar el tamaÃ±o de la hoja en la impresora Lx-350 Epson,,https://youtu.be/HjzpmsR2tH8
70267,"Configuracion de la gestion de entrada de articulos (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Configuración de la gestión de entrada de artículos"":

Inventario, Recepción, Almacén)",,https://youtu.be/d8_43yQe6ZA
70268,"Configuraciones para gestion de inventario (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Configuraciones para gestión de inventario"":

Inventory Management Configurations, Configuración de Almacén, Gestión de Stock)",,https://youtu.be/k_DAQGY1tzw
70269,"Cerrar una orden de servicio (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Cerrar una orden de servicio"":

Cerrar, finalizar, concluir.)",,https://youtu.be/Lh_YyXcSYk8
70271,"Configuraciones de Compras (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Configuraciones de Compras"":

Purchasing Configurations, Configuración de Compras, Configuración de Pedidos)",,https://youtu.be/slt8r5UHy_c
70272,"Modulo de GestiÃ³n de DistribuciÃ³n (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Modulo de Gestión de Distribución"":

ERP, SCM, WMS)",,https://youtu.be/4UJ3tzfO7dY
70273,"Cambio CÃ³digo De un Cliente (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Cambio Código De un Cliente"":

Reasignación de código cliente, cambio de identificador de cliente, actualización de código de cliente.)",,https://youtu.be/ii5N66pAO_w
70274,"CreaciÃ³n de acceso directo al Baris por escritorio remoto. (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Remote Desktop, Acceso Directo, Creación de Shortcut

Otras opciones podrían ser:

- Creación de acceso directo remoto
- Acceso remoto a Baris
- Creación de atajo para acceso remoto

Recuerda que es importante utilizar palabras clave relevantes y específicas para obtener resultados precisos en tus búsquedas.)",,https://youtu.be/MS9Xu5_cpvQ
70278,GUIA - Como colocar la serial y el MasterKey en el sistema baris?,"tags #masterkey 

1. Ingrese a  {Utilidades/ Acerca del sistema}
2. En la parte de Nro. serial coloquÃ© los numeros que le pasÃ³ JHF Ingenieria Informatica. 
3. En la parte de MasterKey coloquÃ© las letras que le pasÃ³ JHF Ingenieria Informatica. 
4. Presione el botÃ³n [Salir]. Luego salga del sistema y vuelva a ingresar

Pagina:
https://jhf.com.py/v6/guias/serialmasterkey.pdf",
70279,"Agregar asiento (Instalar asiento, agregar asiento, incorporar asiento.)",,https://youtu.be/EtFkO_l_qhw
70280,"Referencia Iva Venta Contado (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Referencia IVA Venta Contado"":

IVA, Factura Contado, Declaración de Ventas)",Referencia Iva Venta Contado,
70281,"Como ver informe de Tutores (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como ver informe de Tutores"":

Informe de tutoría, Historial de tutoría, Registro de tutoría)",,
70282,"Colosus como revisar las cobranzas por la web (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Colosus como revisar las cobranzas por la web"":

Colosus, gestión de cobranzas en línea, plataforma de cobranza electrónica.

Otras opciones:

- Colosus, software de cobranza en línea
- Colosus, sistema de cobranza web
- Colosus, herramienta de gestión de cobranzas en línea)",,https://youtu.be/WVToxgzAGbU
70461,"Â¿ Como relacionar un cajero con la caja? (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Cajero, caja registradora, integración POS)","tags # Relacionar cajero 

1. Ingrese a {Tablas/ Cobranza y Cajas/ Registrar Cajero}
2. Coloque el codigo del cajero, presione [Enter]. 
3. En ""Comprobante para movimiento de caja"" coloque el codigo de la caja que corresponde al cajero
4. Presione el botÃ³n [Guardar]",
70470,"Â¿ Como relacionar un usuario con su cajero? (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Usuario, Cajero, Asociación de cuentas)","tags # Relacionar cajero 

1. Ingrese a {Tablas/ Registrar Usuario}
2. Coloque el codigo del usuario, presione [Enter]. 
3. En ""Codigo de cajero asignado"" coloque el codigo del cajero que corresponda al usuario
4. Presione el botÃ³n [Guardar]",
70473,Â¿ Como hacer para que cada usuario solo vea la caja que le corresponda?,"tags # usuario/ caja 

1. Ingrese a {Utilidades/ Configuraciones/ Movimiento 2.37}
2. Marque la opciÃ³n ""Utiliza operaciÃ³n por usuario en Movimiento""
3. Presione el botÃ³n [Usuarios para operacion de caja]
4. Presione el botÃ³n [Nuevo]
5. Coloque el codigo del usuario y su caja correspondiente.
6. Una vez colocado todos los usuarios, presione [salir]
7. Presione el botÃ³n [Actualizar]",
70551,"Como obtener Informe Piroy: (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como obtener Informe Piroy"":

Informe Piroy, Informe de Evaluación Piroy, Evaluación Piroy)",,https://youtu.be/CXf2vPIsLWw
70699,"ImplementaciÃ³n PEI Corona. (Data Google Studio) (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Implementación PEI Corona (Data Google Studio)"":

Google Analytics, Implementación de etiquetas, Data Studio)",Link de Video en Youtube:,https://youtu.be/S8zeVZMOOSs
71056,"Â¿Como cambiar de modelo de impresiÃ³n de presupuesto? (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Configuración de impresión de presupuesto, cambio de modelo de impresión, ajustes de impresora de presupuesto.)","1 - Ingrese en Utilidades/ Configuraciones/ PestaÃ±a {Presupuesto.16}.
2 - En campo: ""Modelo de impresiÃ³n de presupuesto [   ]"" colo que el  tipo de impresiÃ³n que necesita.
3 - Abajo estÃ¡ el detalle de los modelos de impresiÃ³n.",
71087,"Â¿Como establecer seÃ±a para Anular/ Eliminar cheque? (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Anular, Eliminar, Cancelar)","tags #anular , eliminar, cheque 

1. Ingrese a {Utilidades/ Configuraciones/ Cheques.42}
2. Presione sobre el botÃ³n [SeÃ±a para eliminar Cheques]
3. Coloque la seÃ±a, luego presione [Enter] y vuelva a repetir la seÃ±a. Presione [Enter]
4. Seleccione el botÃ³n [Actualizar]",
71616,"Como actualizar stock en la web para el pleom? (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

inventario, actualización, sincronización)","tags # Enviar, datos,celular, tablas. 

1. Ingrese al menu {Utilidades >  Gestion Web (pleom) }
2. En la columna de {Pleom} seleccione el boton de Stock
3. Haga click en el boton enviar
Ok.",
71958,Como colocar seÃ±a para ver costo en consulta de articulos?,"1. Ingrese a {Utilidades/ Configuraciones/ Pd. Venta 14}
2. Seleccione el botÃ³n [SeÃ±a para ver Costo en Consulta de Articulo]
3. Coloque la seÃ±a, presione Enter y vuelva a repetir la seÃ±a, presione Enter
4. Presione el botÃ³n [Actualizar]",
72561,Como puedo configurar para que al anular una venta se anule el presupuesto que estÃ¡ relacionado?,"1. Ingrese a {Utilidades/ Configuraciones/ Venta 2.1}
2. Marque la opciÃ³n ""Al Anular venta, anular tambiÃ©n el presupuesto""
3. Presione [Actulaizar]",
73226,"Para realizar correctamente una copia de seguridad a travÃ©s de jCobian,","Teniendo en cuenta que la copia se hace para un FTP. Se debe tener en cuenta la marcaciÃ³n de una opciÃ³n denominada ""Transferencia pasica usa direcciÃ³n de control"". 
Para marcar esa opciÃ³n:
Dirijase a ""Ficheros"", luego en la opciÃ³n de ""Destino"", seleccione la conexiÃ³n o cree una nueva, dentro de la configuraciÃ³n de la conexiÃ³n, dirijirse a ""Avanzado"". Dentro de ese apartado deberÃ¡ encontrar la opciÃ³n que se desea marcar.",
73308,Descomponer un articulo de tipo kit en venta por escritorio,,https://youtu.be/XeR_AFPzmDE
74797,"Â¿Como imprimir extracto de cliente en ticket? (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Impresión de extracto de cliente, ticket de cliente, imprimir extracto de cliente en ticket de venta.)","1. Ingrese a Movimiento/ Extracto de Cliente
2. Filtre por el cliente y el rango de fecha.
3. Presione el botÃ³n [Procesar]
4. Presione la opciÃ³n [Extracto en ticket]",
75178,"Â¿Como unificar dos codigos de clientes? (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Merge clientes, unificar bases de datos, sincronizar datos de clientes.)","Tag: UNIR / duplicado 

1. Ingrese en Utilidades/ Herramientas de sistemas
2. Presione el botÃ³n [Cambiar cÃ³digo del cliente]
3. En ""cÃ³digo actual"" coloque uno de los cÃ³digos del cliente. Ej: 000166
4. En ""Nuevo cÃ³digo"" coloque el cÃ³digo que va a permanecer para el cliente y en el cual serÃ¡n enviados todos los movimientos del cÃ³digo actual.
5. Presione el botÃ³n [Confirmar]
6. Presione [Si] en los dos mensaje que le muestra. 
7. Una vez terminado el procedimiento, presione [Aceptar]",
75438,"Error: "" no se encuentra el ejecutable del WinSCP"" al subir imagen al PLEOM","1. Se debe copiar el archivo Winscp.zip que se encuentra en la dirercciÃ³n D:\jraiz\jsoft
2. Se pega el archivo copiado en el servidor del cliente, en el disco local c.
3. Se descomprime el archivo. Ya debe funcionar correctamente luego de este procedimiento",
76050,Â¿Como activar la configuraciÃ³n para visualizar imagenes de artÃ­culos en la venta?,"1 - Ingrese al menÃº {Utilidades/ Configuraciones/ PestaÃ±a *[Venta 2.1.07]* }
2 - En el apartado ""Configuraciones 1"", marque la opciÃ³n: *En venta por Escritorio Visualiza FOTO de ArtÃ­culo [  ]*",
76167,"Obtener listado de todos los proveedores del sistema. (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Obtener listado de todos los proveedores del sistema"":

Proveedor, Proveedores, Integradores)","tags #Catalogo, Informe 

1. Ingrese en {Informes\ Catalogos\ Catalogos de tablas}
2. Seleccione la opciÃ³n [Proveedor]",
76243,"jSuceso: Al intentar grabar una imagen, se traba el sistema","Verifique si la carpeta de origen no tiene signos inapropiados (espacios, barras, puntos demÃ¡s)",
76614,Estoy en una venta y deseo hacerle un descuento en el total de la venta. Â¿ Como hago ?,"1 - Ingresar en la ventana venta
2  Ingresar los articulos
3- Confirmar la venta
4 - En la parte izquierda de la ventana confirmar venta se encontrara el cuadro de Descuento en total de la venta
5- Registrar su descuento y guardar.",
76910,"Gestion de Agendamiento / Modulo de Citas (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Gestión de Agendamiento / Módulo de Citas"":

Scheduling, Calendario Electrónico, Agenda Automatizada)",,https://www.youtube.com/watch?v=UNP5aMj250w
77076,"Â¿Como quitar la sucursal predeterminada en compras? (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Cambiar sucursal predeterminada, eliminar sucursal por defecto, cambiar tienda predeterminada)","1 - Ingrese al menu {Utilidades/ Configuraciones}.

2 - Ingrese a la pestaÃ±a {Compra.03}.

3 - En ""Valores Predeterminado para Compra"", en el campo ""Codigo para sucursal"", borre el dato que estÃ¡ dentro del campo (dejar vacÃ­o).

4 - Haga clic en el botÃ³n [Actualizar].",
77709,"Â¿Como desinstalar actualizaciÃ³n de Windows? (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""¿Cómo desinstalar actualización de Windows?"":

Desinstalar actualizaciones Windows, Eliminar actualizaciones Windows, Revertir actualizaciones Windows.)",,https://youtu.be/VUtLkxA18qc
77712,"Como modificar multiplos de cantidad por unidad de medida (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Conversión de unidades, Factor de conversión, Escalado de medida)",Manejo de Articulos por Unidad de medida,https://youtu.be/VUtLkxA18qc
77759,SoluciÃ³n de Error de Â¨Se infringe la unicidad del indice xxxÂ¨,"Tag: cue_num 

1 - Ingrese al menu {Utilidades/ Organizador}.

2 - Haga clic en el botÃ³n [Verificar registros multiusuarios].

3 - Seguidamente verifique que todos los datos en la tabla estÃ© ""ok"", si alguno de ellos no da ""ok"", vuelva a realizar todo el proceso.

4 - Presione el botÃ³n [Confirmar].",
78135,"Como eliminar deuda de proveedor (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como eliminar deuda de proveedor"":

Gestión de deudas con proveedores, Cobro de deudas pendientes, Liquidación de cuentas por cobrar.)","Tag: cuenta / debe / debo / saldo 

1 - Ingrese al menu {Compras}

2 - Haga clic en el botÃ³n [Mantenimiento de Deuda].

3 - Busque y Seleccione la Deuda a ser eliminada

4 - Presione el botÃ³n [Eliminar].

5 - Presione el botÃ³n [SÃ­].",
78545,"Registrar Debe/Haber de Funcionario (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Registrar Debe/Haber de Funcionario"":

Declaración Jurada de Funcionario, Debe/Haber de Personal, Acta de Liquidación de Funcionario.)","Pago adicional en liquidaciÃ³n de salario, Debe Haber

Tag: Horas extras, bonificacion, adicional",https://youtu.be/amTQSCQHZnA
78694,"Como sacar un informe de inventario? (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como sacar un informe de inventario"":

Inventario, balance de inventario, reporte de stock.)","1. Ingrese a {Informes/ Informe de artÃ­culos}.
2. Defina el rango de fecha en el que desea sacar el informe
2. Seleccione las opciones [No mostrar stock negativo] - [No incluye artÃ­culos con stock (NULL)].
3. Seleccione la opciÃ³n de [procesar].
4. Luego de procesar, en la opciÃ³n {Valorizados} seleccione el botÃ³n [Detallado].",
78695,"Â¿Como implementar Hechauka en el sistema Baris? (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Hechauka, Baris, Implementación)","Tag: Ruc, Hacienda, Cliente",https://youtu.be/uDLu5hVrcD8
78696,"Â¿Como usar el Hechauka en el sistema Baris? (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Hechauka, Baris, API)","Tag: Ruc, Hacienda, Cliente, Utilizar",https://youtu.be/CG-tKE1SrdQ
78953,Â¿ Como establecer una fecha inicial para visualizacion de datos en venta por escritorio?,"#TAG: filtro, rapido, lento, ml_sql. 

1. Ingresar en el Baris.
2. Ir a [Utilidades\Configuraciones] PestaÃ±a Venta 3. En la opciÃ³n <Filtro para visualizaciÃ³n por dÃ­a o Fecha> se puede establecer cuantos dÃ­as de histÃ³rico de venta desde la fecha actual se desean ver en venta o colocando directamente una fecha como referencia desde que fecha se visualizaran los histÃ³ricos en la venta por escritorio.

Obs: Se recomienda dejar como mÃ¡ximo 2 aÃ±os de histÃ³ricos para la visualizaciÃ³n, eso harÃ­a que el rendimiento de proceso de la venta se mucho mas rÃ¡pido. Los datos anteriores a la fecha no serÃ¡n perdidos, solamente no serÃ¡n visualizados en tiempo de proceso de la venta, pero se podrÃ¡ acceder por los informes de venta y/o cambiando en el filtro debajo de la grilla de la venta el valor de la fecha del filtro.",
78955,"Como hacer una Venta a clientes especiales con contraseÃ±a (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Venta exclusiva, cliente VIP, acceso restringido)",,https://youtu.be/eBmPYzoZusw
78962,"Â¿Como alivianar el Baris enviando los datos a historico? (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Historial, Backup, Archivado)","#Tag: historico, pesado, lento, rapido. 

Manual de enviÃ³ de datos a histÃ³rico.
1. Actualizar el Baris a la Ãºltima versiÃ³n.
2. [Utilidades\Organizador] ejecutar {Cursores Multiusuario}.
3. [Utilidades\Organizador] ejecutar {Validar Base de datos}.
4. [Utilidades\Organizador] ejecutar {Definir TamaÃ±o de Articulo}. (Por si haya diferencia de tamaÃ±o de codigo entre las tablas a enviar a historico).
5. [Utilidades\Herramientas del Sistema] Analiza y Corrige Stock.
6. EnviÃ³ a histÃ³rico de movimientos
6.1 Revisar en Informe de Rendimiento - Informe por Modulo. Los mÃ³dulos con mÃ¡s movimientos.
6.2 Enviar a histÃ³rico los mÃ³dulos con mÃ¡s registros. ej.: {Venta, Cobranza, Cuenta, etc.} (Se recomienda dejar solo el histÃ³rico de los 2 Ãºltimos aÃ±os)",
78965,Como quitar  informe  de los socios activos de este aÃ±o?,"tags #socio 

1. Ingrese a {Movimientos/ Informe de  venta detallado por  articulo}
2. Coloque en el rango de fecha el periodo para obtener el informe 
ej: Desde {01/01/2021} al {05/11/2021}. 
3. Luego identifique en el filtro de agrupaciones la agrupaciÃ³n ""Cuota social"".
4. Haga clic en el boton [Procesar].
5. En la seccion de botones ""Detallado por"" haga clic en el boton [Detallado  x clientes Agrupado  x  articulo]",
79042,"Â¿En gestion de Etiqueta de codigo de barra, como evitar que al cargar un articulo salte a la celda del lado?","#TAG: abajo, siguiente, configuracion, lector. 

1. Ingrese en: [Procesos\ Gestion de codigo de Barra\ Emision de Etiquetas para codigo de barra].
2. Haga clic en la opcion: [Cuando Presiona ENTER, salta a la celda de abajo]. Con eso el cursor saltara a la celda de abajo de la actual.",
79049,"Como obtener Informe del Libro Iva (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como obtener Informe del Libro Iva"":

Libro Iva, Informe de Libro Iva, Declaración de Libro Iva)",,https://youtu.be/trveBTVWxxw
79073,"Â¿Como eliminar articulos con movimientos dentro de un rango, pero que ya no se venden?","#Tag: historico, pesado, lento, rapido, borrado, grupal, alivianar, baris. 

1. Actualizar el Baris a la Ãºltima versiÃ³n.
2. [Utilidades\Organizador] ejecutar {Cursores Multiusuario}.
3. [Utilidades\Organizador] ejecutar {Validar Base de datos}.
4. [Utilidades\Organizador] ejecutar {Definir TamaÃ±o de Articulo}. (Por si haya diferencia de tamaÃ±o de codigo entre las tablas a enviar a historico).
5. [Utilidades\Herramientas del Sistema] Analiza y Corrige Stock.
5.1 En [Tablas] Registrar un Articulo para forzar borrado. Ejemplo: 999-Articulo para Borrado.
5.2 En [Utilidades\Configuraciones] PestaÃ±a Articulo. Configurar el cÃ³digo para forzado de borrado de artÃ­culo.
5.3 Ingresar en [Utilidades\Herramientas del sistema] opciÃ³n {Eliminar ArtÃ­culos por rango de movimiento}
- En rango de Fecha (Compra/Venta) dejar arriba en blanco y abajo la fecha del dÃ­a.
- Los demÃ¡s filtros deben estar vacio (sin filtrar)
- Marcar las siguientes opciones: [Visualiza solo Articulo sin Stock], [No Incluye Articulo para Borrado], [Procesa en modo exclusivo]
5.4 Hacer clic en el botÃ³n {Procesar}.
5.5 Una vez listado los artÃ­culos, clicar en el botÃ³n {Solo usados hasta la fecha} y coloque como referencia la Ãºltima fecha mÃ¡xima en que tuvieron movimiento (ejemplo: hasta 2 aÃ±os para atrÃ¡s).
5.6 Una vez filtrado el listados, clicar en el botÃ³n {Marcar Todos}
5.7 Clicar en el botÃ³n {Borrar}
Obs: el tiempo promedio de borrado por cada artÃ­culo es de 1sg por artÃ­culo, quiere decir que si tiene 3600 Ã­tem marcados tardarÃ­a aproximadamente 1hs.",
79112,Solucionar error de La sesiÃ³n de datos nÂº1 no se puede liberar  DATA SESION,TAG: Transacciones abiertas.,https://youtu.be/KQBHP-FzKSY
79113,"Como implementar caja por moneda (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como implementar caja por moneda"":

Caja registradora, sistema de caja, contabilidad por moneda.)",ImplementaciÃ³n de cobranza y caja en dÃ³lares y guaranÃ­es,https://youtu.be/FUHUxOx7Mx0
79165,"Â¿Como quitar  informe  de los socios al dÃ­a? (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Informe de socios, balance de socios, estado de socios.)",". 

1. Ingrese a {Movimientos/ Informe de  venta detallado por  articulo}

2. Coloque en el rango de fecha el periodo para obtener el informe. Es  importante que en el filtro de inicio estÃ© desde el  inicio del  aÃ±o. 
Ej: Desde {01/01/2021} al {05/11/2021}.
 
3. Luego identifique en el filtro de articulo, el articulo  ""Cuota social del ultimo mes en cuestiÃ³n"".

4. Haga clic en el boton [Procesar].

5. En la seccion de botones ""Detallado por"" haga clic en el boton [Detallado  x clientes Agrupado  x  articulo]",
